,artist_from_country,artist_id,artist_name
7498,欧美组合/乐队,831440,Dysfunkshunal Familee
7499,欧美组合/乐队,92325,Epic Soul Factory
7500,欧美组合/乐队,130873,Ella Fitzgerald &amp; Louis Armstrong
7501,欧美组合/乐队,816311,Eleven Past One
7502,欧美组合/乐队,1116263,Erio &amp; Mythic Creature 
7503,欧美组合/乐队,855388,Amber Run
7504,欧美组合/乐队,86734,Apple &amp; Stone
7505,欧美组合/乐队,86532,Aurosonic
7506,欧美组合/乐队,85599,Anthrax
7507,欧美组合/乐队,88170,Balmorhea
7508,欧美组合/乐队,88206,Building 429
7509,欧美组合/乐队,88152,Blonde Redhead
7510,欧美组合/乐队,88184,Bliss
7511,欧美组合/乐队,88214,Breathe Carolina
7512,欧美组合/乐队,29972,Cinderella
7513,欧美组合/乐队,30011,Cast
7514,欧美组合/乐队,90248,Chico &amp; The Gypsies
7515,欧美组合/乐队,89360,CocoRosie
7516,欧美组合/乐队,89912,Cliff Martinez
7517,欧美组合/乐队,53434,Dazz Band
7518,欧美组合/乐队,87595,Domo
7519,欧美组合/乐队,105898,Die 12 Cellisten
7520,欧美组合/乐队,1081357,Dezolent
7521,欧美组合/乐队,55526,Everything But the Girl
7522,欧美组合/乐队,91994,Everything Everything
7523,欧美组合/乐队,156592,E-Team
7524,欧美组合/乐队,92006,Eskimo Callboy
7525,欧美组合/乐队,91723,Empyrium
7526,欧美组合/乐队,85563,American Hi-Fi
7527,欧美组合/乐队,85518,Amorphis
7528,欧美组合/乐队,86141,Asking Alexandria
7529,欧美组合/乐队,85678,Above the Law
7530,欧美组合/乐队,87966,Alt-J
7531,欧美组合/乐队,129891,Bangles
7532,欧美组合/乐队,1044218,Bahari
7533,欧美组合/乐队,88203,Ballas Hough Band
7534,欧美组合/乐队,88166,Bloc Party
7535,欧美组合/乐队,1054095,Broken Back
7536,欧美组合/乐队,89410,Cage the Elephant
7537,欧美组合/乐队,761024,Case &amp; Point
7538,欧美组合/乐队,1017067,Cathedrals
7539,欧美组合/乐队,50972,Cherish
7540,欧美组合/乐队,91216,Dionysos
7541,欧美组合/乐队,53321,Drowning Pool
7542,欧美组合/乐队,53417,D-Block
7543,欧美组合/乐队,90768,Down Low
7544,欧美组合/乐队,90572,Dropkick Murphys
7545,欧美组合/乐队,91733,Elastica
7546,欧美组合/乐队,91920,European Jazz Trio
7547,欧美组合/乐队,32710,Efterklang
7548,欧美组合/乐队,784041,Erotic Chill Music
7549,欧美组合/乐队,91736,Egschiglen
7550,欧美组合/乐队,85729,Ayna
7551,欧美组合/乐队,85609,Adelitas Way
7552,欧美组合/乐队,85564,Alphaville
7553,欧美组合/乐队,86101,Aloan
7554,欧美组合/乐队,88867,Before You Exit
7555,欧美组合/乐队,88766,Blush
7556,欧美组合/乐队,1178073,Bolier &amp; Redondo
7557,欧美组合/乐队,794266,Boeboe
7558,欧美组合/乐队,89692,Craig Owen and Greg Scot
7559,欧美组合/乐队,89463,Chromatics
7560,欧美组合/乐队,50896,Camera Obscura
7561,欧美组合/乐队,89366,Cradle of Filth
7562,欧美组合/乐队,90312,Con Bro Chill
7563,欧美组合/乐队,780045,Droptek
7564,欧美组合/乐队,147318,DBSTF
7565,欧美组合/乐队,91278,DJ Grievous
7566,欧美组合/乐队,736028,DMNDZ
7567,欧美组合/乐队,90683,Destine
7568,欧美组合/乐队,91749,Exodus
7569,欧美组合/乐队,887049,Eliza and the Bear
7570,欧美组合/乐队,55535,Edenbridge
7571,欧美组合/乐队,91903,Electrocute
7572,欧美组合/乐队,85499,Amethystium
7573,欧美组合/乐队,27648,A Tribe Called Quest
7574,欧美组合/乐队,28462,A
7575,欧美组合/乐队,85544,Alison Krauss &amp; Union Station
7576,欧美组合/乐队,48455,Basement Jaxx
7577,欧美组合/乐队,88948,BOTNEK
7578,欧美组合/乐队,29435,Booka Shade
7579,欧美组合/乐队,88174,Beseech
7580,欧美组合/乐队,50027,Bro'Sis
7581,欧美组合/乐队,89389,Caesars
7582,欧美组合/乐队,89727,Caramell
7583,欧美组合/乐队,130472,Chocolate Puma
7584,欧美组合/乐队,50949,Casting Crowns
7585,欧美组合/乐队,905856,Danceproject
7586,欧美组合/乐队,90522,Death
7587,欧美组合/乐队,91694,Darius &amp; Finlay
7588,欧美组合/乐队,31910,Daniel Doss Band
7589,欧美组合/乐队,90597,Devil Sold His Soul
7590,欧美组合/乐队,91770,Elsiane
7591,欧美组合/乐队,91767,Eruption
7592,欧美组合/乐队,55546,E-Rotic
7593,欧美组合/乐队,91823,Estampie
7594,欧美组合/乐队,85512,Athlete
7595,欧美组合/乐队,85535,Anberlin
7596,欧美组合/乐队,85558,Altan
7597,欧美组合/乐队,85762,Audion
7598,欧美组合/乐队,88165,Bowling for Soup
7599,欧美组合/乐队,88172,Black Rebel Motorcycle Club
7600,欧美组合/乐队,1038123,Brooklyn Duo
7601,欧美组合/乐队,88463,Broken Bells
7602,欧美组合/乐队,88171,Babyshambles
7603,欧美组合/乐队,89372,Caspian
7604,欧美组合/乐队,89377,Crowded House
7605,欧美组合/乐队,89371,Chairlift
7606,欧美组合/乐队,89391,Cream
7607,欧美组合/乐队,131816,Divinity
7608,欧美组合/乐队,31221,Delerium
7609,欧美组合/乐队,31261,De La Soul
7610,欧美组合/乐队,91721,Deep East Music
7611,欧美组合/乐队,1066134,DatPhoria
7612,欧美组合/乐队,964312,EXGF
7613,欧美组合/乐队,900150,Elaiza
7614,欧美组合/乐队,91866,Eno
7615,欧美组合/乐队,91916,Evelyn Evelyn
7616,欧美组合/乐队,85531,A1
7617,欧美组合/乐队,85527,Ash
7618,欧美组合/乐队,46499,Antony and the Johnsons
7619,欧美组合/乐队,85612,August Burns Red
7620,欧美组合/乐队,48551,Blackstreet
7621,欧美组合/乐队,894056,Bleachers
7622,欧美组合/乐队,48488,Bellefire
7623,欧美组合/乐队,88189,Bôa
7624,欧美组合/乐队,88431,Blazin' Squad
7625,欧美组合/乐队,1132953,CYH &amp; Visioc 
7626,欧美组合/乐队,90289,Concept
7627,欧美组合/乐队,1044205,Chasing Jonah
7628,欧美组合/乐队,50944,Culture Club
7629,欧美组合/乐队,185237,Chase &amp; Status
7630,欧美组合/乐队,53250,Dark Moor
7631,欧美组合/乐队,53341,Die Toten Hosen
7632,欧美组合/乐队,129892,Daryl Hall &amp; John Oates
7633,欧美组合/乐队,91522,Django Django
7634,欧美组合/乐队,1058082,Estiva &amp; Skouners
7635,欧美组合/乐队,916001,Emily and the Woods
7636,欧美组合/乐队,91730,Editors
7637,欧美组合/乐队,91864,Elysion
7638,欧美组合/乐队,91734,Everyday Sunday
7639,欧美组合/乐队,85543,Amon Amarth
7640,欧美组合/乐队,85510,Agnes Kain
7641,欧美组合/乐队,87366,Aperture Science Psychoacoustics Laboratory
7642,欧美组合/乐队,88067,Andy Fortuna Productions
7643,欧美组合/乐队,88837,Blondfire
7644,欧美组合/乐队,88194,Biffy Clyro
7645,欧美组合/乐队,1002004,Baltic Symphony Orchestra
7646,欧美组合/乐队,777254,blackluster
7647,欧美组合/乐队,90296,Crown the empire
7648,欧美组合/乐队,89853,Colors of the Land
7649,欧美组合/乐队,89910,Crystal Fighters
7650,欧美组合/乐队,1060120,Caleb and Kelsey
7651,欧美组合/乐队,90376,Cris Cab
7652,欧美组合/乐队,31966,Dead by Sunrise
7653,欧美组合/乐队,90675,Dvalà
7654,欧美组合/乐队,91231,Dax Riders
7655,欧美组合/乐队,90516,Dead Can Dance
7656,欧美组合/乐队,31317,Dio
7657,欧美组合/乐队,91884,Existence
7658,欧美组合/乐队,792788,Efecto Pasillo
7659,欧美组合/乐队,92175,Erra
7660,欧美组合/乐队,32758,Eli Young Band
7661,欧美组合/乐队,85528,Alice in Chains
7662,欧美组合/乐队,85620,Amp
7663,欧美组合/乐队,86763,AHMIR
7664,欧美组合/乐队,85586,All Saints
7665,欧美组合/乐队,737351,Boom Face
7666,欧美组合/乐队,50617,Barbie
7667,欧美组合/乐队,89806,"Chunk! No, Captain Chunk!"
7668,欧美组合/乐队,1019493,Chaos Chaos
7669,欧美组合/乐队,90213,Chino y Nacho
7670,欧美组合/乐队,50906,Collective Soul
7671,欧美组合/乐队,91109,Drumspyder
7672,欧美组合/乐队,91627,Diiv
7673,欧美组合/乐队,32650,Dog Blood
7674,欧美组合/乐队,90521,Dark Tranquillity
7675,欧美组合/乐队,91852,Ex Libras
7676,欧美组合/乐队,55634,Estopa
7677,欧美组合/乐队,55606,EPMD
7678,欧美组合/乐队,91731,Emperor
7679,欧美组合/乐队,27629,A Day to Remember
7680,欧美组合/乐队,816357,Across The Waves
7681,欧美组合/乐队,90203,Czech Philharmonic Orchestra
7682,欧美组合/乐队,150838,Crystal
7683,欧美组合/乐队,50909,Caprice
7684,欧美组合/乐队,89471,Calle 13
7685,欧美组合/乐队,90552,Dan Michaelson &amp; The Coastguards
7686,欧美组合/乐队,91419,David And The High Spirit
7687,欧美组合/乐队,90551,Depressed Mode
7688,欧美组合/乐队,1073072,Dirtcaps
7689,欧美组合/乐队,1171002,El Vy
7690,欧美组合/乐队,91783,Echostream
7691,欧美组合/乐队,32698,Elvenking
7692,欧美组合/乐队,789132,East &amp; Young
7693,欧美组合/乐队,91904,Eddie Higgins Quartet
7694,欧美组合/乐队,30025,Cold War Kids
7695,欧美组合/乐队,133847,Emile &amp; Images
7696,欧美组合/乐队,91947,Ellery
7697,欧美组合/乐队,92105,Emerson String Quartet
7698,欧美组合/乐队,91986,Endymion
7699,欧美组合/乐队,56531,Evol Intent
7700,欧美组合/乐队,91923,EVO
7701,欧美组合/乐队,56782,Fall Out Boy
7702,欧美组合/乐队,794152,Fifth Harmony
7703,欧美组合/乐队,93062,Feint
7704,欧美组合/乐队,92453,Fun.
7705,欧美组合/乐队,33358,Fort Minor
7706,欧美组合/乐队,92856,Foster The People
7707,欧美组合/乐队,56791,Florence + The Machine
7708,欧美组合/乐队,92933,Fly Project
7709,欧美组合/乐队,92609,Flying Steps
7710,欧美组合/乐队,92752,Family of the Year
7711,欧美组合/乐队,702005,Firebeatz
7712,欧美组合/乐队,181011,Florida Georgia Line
7713,欧美组合/乐队,92582,Freshlyground
7714,欧美组合/乐队,92463,Fujiya &amp; Miyagi
7715,欧美组合/乐队,56781,Foo Fighters
7716,欧美组合/乐队,789847,Flava &amp; Stevenson
7717,欧美组合/乐队,858494,Faul &amp; Wad Ad
7718,欧美组合/乐队,839639,弗雷德乐队FD5
7719,欧美组合/乐队,92443,Franz Ferdinand
7720,欧美组合/乐队,56788,Fleetwood Mac
7721,欧美组合/乐队,56790,Faithless
7722,欧美组合/乐队,92448,Foals
7723,欧美组合/乐队,973144,Fréro Delavega
7724,欧美组合/乐队,757063,Flosstradamus
7725,欧美组合/乐队,1060182,Fired Earth Music
7726,欧美组合/乐队,92957,Flight Facilities
7727,欧美组合/乐队,93057,Floorfilla
7728,欧美组合/乐队,92564,From Your Balcony
7729,欧美组合/乐队,1038012,FitnessGlo
7730,欧美组合/乐队,92970,Felguk
7731,欧美组合/乐队,33370,Faber Drive
7732,欧美组合/乐队,92879,French Accordion
7733,欧美组合/乐队,218516,Finger &amp; Kadel
7734,欧美组合/乐队,56799,Flipsyde
7735,欧美组合/乐队,92830,Fitz &amp; the Tantrums
7736,欧美组合/乐队,92972,Format:B
7737,欧美组合/乐队,92442,Fool's Garden
7738,欧美组合/乐队,92586,Faun
7739,欧美组合/乐队,93082,F.O.O.L.
7740,欧美组合/乐队,129272,Fugees
7741,欧美组合/乐队,56786,Fountains of Wayne
7742,欧美组合/乐队,869026,Fickle Friends
7743,欧美组合/乐队,56807,Foreigner
7744,欧美组合/乐队,56793,FM Static
7745,欧美组合/乐队,33403,Five Finger Death Punch
7746,欧美组合/乐队,1132825,Future
7747,欧美组合/乐队,92449,First Aid Kit
7748,欧美组合/乐队,92445,Fourplay
7749,欧美组合/乐队,768035,Friendzone 
7750,欧美组合/乐队,56792,Fireflight
7751,欧美组合/乐队,143503,Fiesta
7752,欧美组合/乐队,92664,Fortune
7753,欧美组合/乐队,133345,Fun
7754,欧美组合/乐队,709041,Futuristic Polar Bears
7755,欧美组合/乐队,92924,Foreign Beggars
7756,欧美组合/乐队,92440,Flunk
7757,欧美组合/乐队,33359,Finntroll
7758,欧美组合/乐队,92709,Finzy Kontini
7759,欧美组合/乐队,56787,Flyleaf
7760,欧美组合/乐队,92456,Funkadelic
7761,欧美组合/乐队,57058,Fattburger
7762,欧美组合/乐队,92441,Fleet Foxes
7763,欧美组合/乐队,794112,FMLYBND
7764,欧美组合/乐队,860155,From Ashes To New
7765,欧美组合/乐队,92851,Foesum
7766,欧美组合/乐队,92514,Fences
7767,欧美组合/乐队,33416,Final Days Society
7768,欧美组合/乐队,92899,Falling In Reverse
7769,欧美组合/乐队,92967,For King And Country
7770,欧美组合/乐队,92788,Flipside
7771,欧美组合/乐队,92455,Friendly Fires
7772,欧美组合/乐队,893652,From Kid
7773,欧美组合/乐队,92570,Force of Nature
7774,欧美组合/乐队,92608,Flies Are Spies From Hell
7775,欧美组合/乐队,56989,Fade
7776,欧美组合/乐队,92458,Flight of the Conchords
7777,欧美组合/乐队,92459,Faith No More
7778,欧美组合/乐队,92625,Future Islands
7779,欧美组合/乐队,92451,Freedom Call
7780,欧美组合/乐队,92720,Fouradi
7781,欧美组合/乐队,56800,Finger Eleven
7782,欧美组合/乐队,57734,Flower
7783,欧美组合/乐队,92909,ForeverLive
7784,欧美组合/乐队,742301,F-777
7785,欧美组合/乐队,1031007,Full Crate x Mar
7786,欧美组合/乐队,93014,Ferals
7787,欧美组合/乐队,92672,Fenech-Soler
7788,欧美组合/乐队,92446,Frou Frou
7789,欧美组合/乐队,57008,Fastway
7790,欧美组合/乐队,92477,Fun Factory
7791,欧美组合/乐队,93104,Felix
7792,欧美组合/乐队,92867,French Horn Rebellion
7793,欧美组合/乐队,92444,Forest of shadows
7794,欧美组合/乐队,56892,Free
7795,欧美组合/乐队,56810,Firehouse
7796,欧美组合/乐队,56905,Fanfare Ciocarlia
7797,欧美组合/乐队,92454,Fischerspooner
7798,欧美组合/乐队,92895,Frida Gold
7799,欧美组合/乐队,56814,Firewind
7800,欧美组合/乐队,56796,Fear Factory
7801,欧美组合/乐队,93187,Green Day
7802,欧美组合/乐队,93186,Groove Coverage
7803,欧美组合/乐队,93226,Glee Cast
7804,欧美组合/乐队,93183,Guns N' Roses
7805,欧美组合/乐队,851397,Galantis
7806,欧美组合/乐队,835002,Hillsong Young And Free
7807,欧美组合/乐队,93774,Hello Saferide
7808,欧美组合/乐队,94043,Hurts
7809,欧美组合/乐队,93805,HiM
7810,欧美组合/乐队,58156,Gemini
7811,欧美组合/乐队,847346,Glass Animals
7812,欧美组合/乐队,255484,GTA
7813,欧美组合/乐队,33860,Gym Class Heroes
7814,欧美组合/乐队,93190,Gregorian Chants
7815,欧美组合/乐队,93928,Hot Chelle Rae
7816,欧美组合/乐队,94432,HAIM
7817,欧美组合/乐队,93780,Hollywood Undead
7818,欧美组合/乐队,1043346,Hi-Finesse
7819,欧美组合/乐队,59234,Hanson
7820,欧美组合/乐队,33892,Gipsy Kings
7821,欧美组合/乐队,93185,Gorillaz
7822,欧美组合/乐队,762398,Gorgon City
7823,欧美组合/乐队,93184,God Is An Astronaut
7824,欧美组合/乐队,905068,Great Good Fine OK
7825,欧美组合/乐队,94779,Imagine Dragons
7826,欧美组合/乐队,94773,Icona Pop
7827,欧美组合/乐队,94730,ItaloBrothers
7828,欧美组合/乐队,35050,Iron Maiden
7829,欧美组合/乐队,94739,Icon For Hire
7830,欧美组合/乐队,60221,Halestorm
7831,欧美组合/乐队,34510,Hoobastank
7832,欧美组合/乐队,59249,Highland
7833,欧美组合/乐队,93920,Hyper Crush
7834,欧美组合/乐队,34508,Hinder
7835,欧美组合/乐队,861644,Glowinthedark
7836,欧美组合/乐队,897056,Gargantuan Music
7837,欧美组合/乐队,93196,Gotthard
7838,欧美组合/乐队,93193,Goldfrapp
7839,欧美组合/乐队,93188,Good Charlotte
7840,欧美组合/乐队,60354,In Flames
7841,欧美组合/乐队,94459,Il Divo
7842,欧美组合/乐队,35044,Infected Mushroom
7843,欧美组合/乐队,129314,Instrumental
7844,欧美组合/乐队,94834,iamsleepless
7845,欧美组合/乐队,894063,Home Free
7846,欧美组合/乐队,94115,Hotel Saint George
7847,欧美组合/乐队,93826,Hedley
7848,欧美组合/乐队,93793,Hermes House Band
7849,欧美组合/乐队,93777,Haggard
7850,欧美组合/乐队,130565,Goo Goo Dolls
7851,欧美组合/乐队,93469,G-Swing
7852,欧美组合/乐队,93502,Grouplove
7853,欧美组合/乐队,93381,Giovanni
7854,欧美组合/乐队,851596,Grizfolk
7855,欧美组合/乐队,94663,Incendio
7856,欧美组合/乐队,35048,Ill Niño
7857,欧美组合/乐队,60365,INXS
7858,欧美组合/乐队,94461,Ivy
7859,欧美组合/乐队,60360,In This Moment
7860,欧美组合/乐队,93778,Hooverphonic
7861,欧美组合/乐队,94034,Hillsong United
7862,欧美组合/乐队,840011,Hot Since 82
7863,欧美组合/乐队,966068,Hotlane
7864,欧美组合/乐队,34512,Helloween
7865,欧美组合/乐队,93458,Gut
7866,欧美组合/乐队,93189,Garbage
7867,欧美组合/乐队,1053291,GEMINI
7868,欧美组合/乐队,93438,Guitarra Azul
7869,欧美组合/乐队,58252,Gang Starr
7870,欧美组合/乐队,35066,Irene
7871,欧美组合/乐队,132625,I Musici
7872,欧美组合/乐队,94646,In Tune
7873,欧美组合/乐队,1047254,ICON Trailer Music
7874,欧美组合/乐队,35052,Insomnium
7875,欧美组合/乐队,59240,Hole
7876,欧美组合/乐队,94297,Husky
7877,欧美组合/乐队,93779,Hammerfall
7878,欧美组合/乐队,94149,Hillsong Live
7879,欧美组合/乐队,59248,Heart
7880,欧美组合/乐队,93192,Gotan Project
7881,欧美组合/乐队,827733,Glamrock Brothers
7882,欧美组合/乐队,58020,Group 1 Crew
7883,欧美组合/乐队,93217,Gloriana
7884,欧美组合/乐队,58023,Gothminister
7885,欧美组合/乐队,94628,I Am Not Lefthanded
7886,欧美组合/乐队,94656,IIO
7887,欧美组合/乐队,94762,Industries Of The Blind
7888,欧美组合/乐队,94468,I See Stars
7889,欧美组合/乐队,1047030,IOWA
7890,欧美组合/乐队,1039482,Holl &amp; Rush
7891,欧美组合/乐队,93817,Hadouken!
7892,欧美组合/乐队,93775,Hope Sandoval &amp; The Warm Inventions
7893,欧美组合/乐队,93783,Hot Chip
7894,欧美组合/乐队,93782,Hammock
7895,欧美组合/乐队,129530,Gossip
7896,欧美组合/乐队,744059,Gent &amp; Jawns
7897,欧美组合/乐队,93200,Great White
7898,欧美组合/乐队,57972,Grateful Dead
7899,欧美组合/乐队,93206,Girlicious
7900,欧美组合/乐队,983014,Israel Philharmonic Orchestra
7901,欧美组合/乐队,94462,Incubus
7902,欧美组合/乐队,94786,IL Volo
7903,欧美组合/乐队,94931,I Am No Hero
7904,欧美组合/乐队,60370,Insane Clown Posse
7905,欧美组合/乐队,688176,Hot Natured
7906,欧美组合/乐队,813243,Hollow Point Heroes
7907,欧美组合/乐队,93924,Hypomanie
7908,欧美组合/乐队,59334,House of Pain
7909,欧美组合/乐队,93781,Hey Monday
7910,欧美组合/乐队,793035,HIIO
7911,欧美组合/乐队,34237,Green Sun
7912,欧美组合/乐队,57961,Girls Aloud
7913,欧美组合/乐队,93220,Godflesh
7914,欧美组合/乐队,93277,Goonies Never Say Die
7915,欧美组合/乐队,100032,God Help the Girl
7916,欧美组合/乐队,60635,Iris
7917,欧美组合/乐队,94824,I Hate You Just Kidding
7918,欧美组合/乐队,94692,IT BOYS!
7919,欧美组合/乐队,94898,I Salonisti
7920,欧美组合/乐队,94768,Iroha
7921,欧美组合/乐队,34515,Human Nature
7922,欧美组合/乐队,93785,Husky Rescue
7923,欧美组合/乐队,34518,Hawk Nelson
7924,欧美组合/乐队,59323,Hello
7925,欧美组合/乐队,816237,Hiatus Kaiyote
7926,欧美组合/乐队,1073060,Godwolf
7927,欧美组合/乐队,34025,George Baker Selection
7928,欧美组合/乐队,93191,Godspeed You! Black Emperor
7929,欧美组合/乐队,93370,Global Deejays
7930,欧美组合/乐队,799018,Gewandhausorchester Leipzig
7931,欧美组合/乐队,94740,I
7932,欧美组合/乐队,60417,Ida
7933,欧美组合/乐队,93292,Isbells
7934,欧美组合/乐队,94472,I·LIKE·TRAINS
7935,欧美组合/乐队,94913,If Anything Happens To The Cat
7936,欧美组合/乐队,1039726,HomeTown 
7937,欧美组合/乐队,973089,How to count one to ten 
7938,欧美组合/乐队,60089,Höhner
7939,欧美组合/乐队,783060,Hepsi
7940,欧美组合/乐队,93841,Herb Alpert &amp; the Tijuana Brass
7941,欧美组合/乐队,93801,Half Moon Run
7942,欧美组合/乐队,93214,Gerry &amp; the Pacemakers
7943,欧美组合/乐队,57966,Godsmack
7944,欧美组合/乐队,131891,Gelka
7945,欧美组合/乐队,742298,GHASTLY
7946,欧美组合/乐队,93212,Golf &amp; Mike
7947,欧美组合/乐队,1045109,I Prevail 
7948,欧美组合/乐队,692001,Ivan &amp; Alyosha
7949,欧美组合/乐队,94463,Incognito
7950,欧美组合/乐队,94664,Incise
7951,欧美组合/乐队,94458,Interpol
7952,欧美组合/乐队,136960,Héroes del Silencio
7953,欧美组合/乐队,94022,Hana
7954,欧美组合/乐队,832832,HB
7955,欧美组合/乐队,93877,Honor Society
7956,欧美组合/乐队,34573,Haven
7957,欧美组合/乐队,93494,Goldfish
7958,欧美组合/乐队,58978,Grandmaster Flash &amp; the Furious Five
7959,欧美组合/乐队,33882,Groove Armada
7960,欧美组合/乐队,721001,Ghost B.C.
7961,欧美组合/乐队,94622,I Spell it Nature
7962,欧美组合/乐队,94638,Indians
7963,欧美组合/乐队,94889,iamamiwhoami
7964,欧美组合/乐队,94947,Inka Projection
7965,欧美组合/乐队,133143,Infiniti
7966,欧美组合/乐队,1102174,Highly Suspect
7967,欧美组合/乐队,34801,Heaven Shall Burn
7968,欧美组合/乐队,1078074,Hounds
7969,欧美组合/乐队,93776,Health
7970,欧美组合/乐队,94177,Heartland
7971,欧美组合/乐队,93639,Gaujarts
7972,欧美组合/乐队,1156401,GLADES
7973,欧美组合/乐队,1085102,Gamper &amp; Dadoni
7974,欧美组合/乐队,93201,Genesis
7975,欧美组合/乐队,791285,Glass Towers
7976,欧美组合/乐队,343041,Issues
7977,欧美组合/乐队,60359,I'm from Barcelona
7978,欧美组合/乐队,35059,Indochine
7979,欧美组合/乐队,35094,I Monster
7980,欧美组合/乐队,794141,I Am Legion
7981,欧美组合/乐队,59241,Hard-Fi
7982,欧美组合/乐队,93980,Hold Your Horses
7983,欧美组合/乐队,94160,Haranga
7984,欧美组合/乐队,94202,Hyland
7985,欧美组合/乐队,93788,Hot Hot Heat
7986,欧美组合/乐队,93234,Galliano
7987,欧美组合/乐队,1054187,Go! Save The Hostages!
7988,欧美组合/乐队,93202,G-Unit
7989,欧美组合/乐队,1137153,Graves &amp; Slick Thieves
7990,欧美组合/乐队,1191208,Golden Daze
7991,欧美组合/乐队,94581,In Credo
7992,欧美组合/乐队,94649,I Am Arrows
7993,欧美组合/乐队,94518,Illuminate
7994,欧美组合/乐队,94866,Imperial Mammoth
7995,欧美组合/乐队,94460,I Hate This Place
7996,欧美组合/乐队,60212,Hey Ocean!
7997,欧美组合/乐队,34606,Huey Lewis And The News
7998,欧美组合/乐队,392094,Hollywood Ending
7999,欧美组合/乐队,817043,HBK Gang
8000,欧美组合/乐队,59290,Hercules and Love Affair
8001,欧美组合/乐队,33857,Great Lake Swimmers
8002,欧美组合/乐队,93607,Girl On Fire
8003,欧美组合/乐队,1124518,Giacca &amp; Flores
8004,欧美组合/乐队,1149032,gemineyes
8005,欧美组合/乐队,1178191,Geo Da Silva &amp; Jack Mazzoni
8006,欧美组合/乐队,94543,Inactive Messiah
8007,欧美组合/乐队,94652,Ishi
8008,欧美组合/乐队,60364,In Extremo
8009,欧美组合/乐队,35062,If These Trees Could Talk
8010,欧美组合/乐队,129157,Inland Knights
8011,欧美组合/乐队,93789,Herman's Hermits
8012,欧美组合/乐队,59802,Hombres G
8013,欧美组合/乐队,59247,Hawthorne Heights
8014,欧美组合/乐队,59616,Hella
8015,欧美组合/乐队,33848,Glasvegas
8016,欧美组合/乐队,93195,Gang of Four
8017,欧美组合/乐队,58058,Gene Vincent
8018,欧美组合/乐队,93232,Gladys Knight &amp; the Pips
8019,欧美组合/乐队,93689,Guerre
8020,欧美组合/乐队,60399,Ima Robot
8021,欧美组合/乐队,94469,Iron Butterfly
8022,欧美组合/乐队,94464,Ilya
8023,欧美组合/乐队,94514,Imperanon
8024,欧美组合/乐队,1050526,I Am They 
8025,欧美组合/乐队,94279,Hold Up
8026,欧美组合/乐队,94312,High Highs
8027,欧美组合/乐队,1038038,HOLYCHILD
8028,欧美组合/乐队,34588,Heathen Foray
8029,欧美组合/乐队,94302,Holden
8030,欧美组合/乐队,93306,Girls
8031,欧美组合/乐队,93207,Green River Ordinance
8032,欧美组合/乐队,93197,Gamma Ray
8033,欧美组合/乐队,93459,Get Scared
8034,欧美组合/乐队,93624,Goodnight Caulfield
8035,欧美组合/乐队,94797,Ivyrise
8036,欧美组合/乐队,60429,Ike And Tina Turner
8037,欧美组合/乐队,60371,Immortal
8038,欧美组合/乐队,60375,Innerpartysystem
8039,欧美组合/乐队,94640,Imperia
8040,欧美组合/乐队,136209,Hallé Orchestra
8041,欧美组合/乐队,1045093,Haterade x Contrvbvnd
8042,欧美组合/乐队,1115140,H. P. Lovecraft Historical Society
8043,欧美组合/乐队,93797,High Tone
8044,欧美组合/乐队,34551,Hatebreed
8045,欧美组合/乐队,93210,Galaxie 500
8046,欧美组合/乐队,93553,Glory Days
8047,欧美组合/乐队,33942,Gaelic Storm
8048,欧美组合/乐队,1137027,Groove Addicts
8049,欧美组合/乐队,93360,Goose
8050,欧美组合/乐队,94465,In Fear &amp; Faith
8051,欧美组合/乐队,60823,Infernal
8052,欧美组合/乐队,157366,Itzhak Perlman/Samuel Sanders
8053,欧美组合/乐队,60366,Iced Earth
8054,欧美组合/乐队,94614,Iglu &amp; Hartly
8055,欧美组合/乐队,908115,Intonatsiya
8056,欧美组合/乐队,59244,Hypocrisy
8057,欧美组合/乐队,94307,Houses
8058,欧美组合/乐队,93938,Hot Banditoz
8059,欧美组合/乐队,94026,Holy Ghost!
8060,欧美组合/乐队,102320,Halifax Pier
8061,欧美组合/乐队,93328,Go Periscope
8062,欧美组合/乐队,93363,God Module
8063,欧美组合/乐队,93406,Grace Potter and the Nocturnals
8064,欧美组合/乐队,93208,Giulia y Los Tellarini
8065,欧美组合/乐队,93204,Gene
8066,欧美组合/乐队,60710,Israel Vibration
8067,欧美组合/乐队,60605,I Killed the Prom Queen
8068,欧美组合/乐队,750049,Izal
8069,欧美组合/乐队,94620,Ice Nine Kills
8070,欧美组合/乐队,94541,Iko
8071,欧美组合/乐队,93960,Heaven Rain
8072,欧美组合/乐队,93848,Hillary Reynolds Band
8073,欧美组合/乐队,93903,Happy Days
8074,欧美组合/乐队,185076,Hootie &amp; The Blowfish
8075,欧美组合/乐队,93821,Heyhihello
8076,欧美组合/乐队,33851,Graveworm
8077,欧美组合/乐队,33953,Grand Funk Railroad
8078,欧美组合/乐队,58424,Grey
8079,欧美组合/乐队,93194,Guitar
8080,欧美组合/乐队,93627,Gold Fields
8081,欧美组合/乐队,804004,Illuminor
8082,欧美组合/乐队,94789,Ishq
8083,欧美组合/乐队,934032,Infected Rain
8084,欧美组合/乐队,35197,Il Rumore del Fiore di Carta
8085,欧美组合/乐队,1015474,Incubite 
8086,欧美组合/乐队,94174,Hillsong Chapel
8087,欧美组合/乐队,59527,Hot Chocolate
